# chunk name	size	kind	first4bytes
@ui/frontEnd/AttachmentAppearanceDetails.lua                	3733	luac	1B 4C 4A 02
@ui/frontEnd/AttachmentAppearanceSelect.lua                 	7838	luac	1B 4C 4A 02
@ui/frontEnd/AttachmentButtonGroup.lua                      	3678	luac	1B 4C 4A 02
@ui/frontEnd/AttachmentDisplay.lua                          	1842	luac	1B 4C 4A 02
@ui/frontEnd/AttachmentVariantButton.lua                    	1578	luac	1B 4C 4A 02
@ui/frontEnd/AttachmentVariantsButton.lua                   	5300	luac	1B 4C 4A 02
@ui/frontEnd/AverageIndicatorLeft.lua                       	1875	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeDetails.lua                   	13409	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeItem.lua                      	9816	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeItemMission.lua               	8733	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeItemWeek.lua                  	7152	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeMissionDetails.lua            	28671	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeMissionDetailsPips.lua        	3294	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallenges.lua                         	4864	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengesDaily.lua                    	6267	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengesMissions.lua                 	12717	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengesReticles.lua                 	629	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengesSummary.lua                  	4234	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeStatus.lua                    	7255	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengeStatusLockBanner.lua          	3993	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengesWeekly.lua                   	8826	luac	1B 4C 4A 02
@ui/frontEnd/BarracksChallengesWeeklyTabs.lua               	11595	luac	1B 4C 4A 02
@ui/frontEnd/BarracksCustomize.lua                          	4911	luac	1B 4C 4A 02
@ui/frontEnd/BarracksCustomizeSummary.lua                   	27265	luac	1B 4C 4A 02
@ui/frontEnd/BarracksGameStatsPreview.lua                   	2212	luac	1B 4C 4A 02
@ui/frontEnd/BarracksGameTimeStatBox.lua                    	3248	luac	1B 4C 4A 02
@ui/frontEnd/BarracksHeader.lua                             	1437	luac	1B 4C 4A 02
@ui/frontEnd/BarracksProgressionButtons.lua                 	1374	luac	1B 4C 4A 02
@ui/frontEnd/BarracksRecords.lua                            	3166	luac	1B 4C 4A 02
@ui/frontEnd/BarracksScoreStatsPreview.lua                  	3047	luac	1B 4C 4A 02
@ui/frontEnd/BarracksStatBox.lua                            	2703	luac	1B 4C 4A 02
@ui/frontEnd/BarracksStatsSummary.lua                       	1420	luac	1B 4C 4A 02
@ui/frontEnd/BarracksUpsellPurchaseButton.lua               	7497	luac	1B 4C 4A 02
@ui/frontEnd/BarracksVictoryStatsPreview.lua                	2535	luac	1B 4C 4A 02
@ui/frontEnd/BarracksWeaponStatsPreview.lua                 	2475	luac	1B 4C 4A 02
@ui/frontEnd/BasicCurrencies.lua                            	5614	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassButton.lua                           	8158	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassConfirmPurchasePopup.lua             	7415	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassCountDown.lua                        	1458	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassFlare.lua                            	1673	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassFreeBanner.lua                       	23576	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassFreeTierUpsell.lua                   	7542	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassFullScreenPopup.lua                  	9423	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassGridContainer.lua                    	2149	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassItem.lua                             	34229	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassMenu.lua                             	71242	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassMenuPopup.lua                        	6442	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassMissionTag.lua                       	2759	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassOnboardingPopup.lua                  	11630	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassPopupWindow.lua                      	1427	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassProgressBar.lua                      	5150	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassPurchaseBackground.lua               	5176	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassPurchaseButton.lua                   	27579	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassPurchasePopup.lua                    	20384	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassPurchasePopupButton.lua              	7240	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassPurchaseProgressPopup.lua            	6223	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassRewardPopup.lua                      	10132	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassSeasonResetStatus.lua                	1633	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassStatus.lua                           	6505	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassTierItem.lua                         	2747	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassTierPanel.lua                        	15994	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassTierProgression.lua                  	28222	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassTierProgressionLoot.lua              	1986	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassTiersPurchasePopup.lua               	7888	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassTimedButton.lua                      	7225	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassUnlockItem.lua                       	3921	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassUpsellPopup.lua                      	8437	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassVIPGiftIntro.lua                     	3314	luac	1B 4C 4A 02
@ui/frontEnd/BattlePassVIPGiftUpsell.lua                    	8661	luac	1B 4C 4A 02
@ui/frontEnd/BillboardArrow.lua                             	3832	luac	1B 4C 4A 02
@ui/frontEnd/BillboardArrows.lua                            	3036	luac	1B 4C 4A 02
@ui/frontEnd/BillboardFocusArea.lua                         	4214	luac	1B 4C 4A 02
@ui/frontEnd/BillboardPurchaseConfirmButton.lua             	1382	luac	1B 4C 4A 02
@ui/frontEnd/BillboardPurchaseCrateButtons.lua              	798	luac	1B 4C 4A 02
@ui/frontEnd/BlackCell.lua                                  	1324	luac	1B 4C 4A 02
@ui/frontEnd/BLMBanner.lua                                  	1184	luac	1B 4C 4A 02
@ui/frontEnd/BundleUpsellButton.lua                         	8481	luac	1B 4C 4A 02
@ui/frontEnd/CallingCardChallengesDetailsPanel.lua          	11529	luac	1B 4C 4A 02
@ui/frontEnd/CallingCardMasterChallengePips.lua             	2301	luac	1B 4C 4A 02
@ui/frontEnd/CallingCardMasterChallengeWidget.lua           	13803	luac	1B 4C 4A 02
@ui/frontEnd/CallingCardUltimateChallengeWidget.lua         	2260	luac	1B 4C 4A 02
@ui/frontEnd/CamoCategoryButton.lua                         	5813	luac	1B 4C 4A 02
@ui/frontEnd/CamoCategorySelect.lua                         	10874	luac	1B 4C 4A 02
@ui/frontEnd/CancelShadersPopup.lua                         	4281	luac	1B 4C 4A 02
@ui/frontEnd/ChallengeDifficultyWidget.lua                  	2155	luac	1B 4C 4A 02
@ui/frontEnd/ChallengeHeader.lua                            	2313	luac	1B 4C 4A 02
@ui/frontEnd/ChallengeMenu.lua                              	7259	luac	1B 4C 4A 02
@ui/frontEnd/ChallengeMenuButtons.lua                       	3853	luac	1B 4C 4A 02
@ui/frontEnd/ChallengeMenuMissions.lua                      	4225	luac	1B 4C 4A 02
@ui/frontEnd/ChallengePopupDetails.lua                      	12462	luac	1B 4C 4A 02
@ui/frontEnd/ChallengesDaily.lua                            	4689	luac	1B 4C 4A 02
@ui/frontEnd/CheckboxButton.lua                             	2455	luac	1B 4C 4A 02
@ui/frontEnd/ChurnPopup.lua                                 	6254	luac	1B 4C 4A 02
@ui/frontEnd/ClassifiedChallengePopup.lua                   	6496	luac	1B 4C 4A 02
@ui/frontEnd/CODPointStore.lua                              	1338	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecord.lua                               	4154	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecordButtons.lua                        	3525	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecordMultipleStatBox.lua                	4676	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecordStatBox.lua                        	2036	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecordStatsGroup.lua                     	1963	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecordTabsMenu.lua                       	4161	luac	1B 4C 4A 02
@ui/frontEnd/CombatRecordWeapons.lua                        	10235	luac	1B 4C 4A 02
@ui/frontEnd/CommendationsMenu.lua                          	4373	luac	1B 4C 4A 02
@ui/frontEnd/cp/AARCPPoints.lua                             	5084	luac	1B 4C 4A 02
@ui/frontEnd/cp/BilletData.lua                              	2287	luac	1B 4C 4A 02
@ui/frontEnd/cp/BilletSubTitle.lua                          	2554	luac	1B 4C 4A 02
@ui/frontEnd/cp/BilletTitle.lua                             	2333	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPAARScoreboard.lua                         	1901	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPCheckpointWidget.lua                      	4706	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPCinematicSelect.lua                       	6153	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPCinematicSelectButton.lua                 	4591	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPCinematicSelectPreview.lua                	992	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPGameDifficulty.lua                        	2213	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPGameDifficultyButtons.lua                 	2609	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPGameModes.lua                             	3642	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPGameModesButtons.lua                      	3431	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPGameSetup.lua                             	2491	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPGameSetupButtons.lua                      	3532	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelAAR.lua                              	30993	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelAARTemplate.lua                      	2537	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelAudio.lua                            	7076	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelBillet.lua                           	36901	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelBilletTemplate.lua                   	5482	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelButton.lua                           	3177	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelButtons.lua                          	481	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelCategory.lua                         	6728	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelCategoryList.lua                     	8010	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelImage.lua                            	2094	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelMissing.lua                          	2285	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelNote.lua                             	2316	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelPhoneBackground.lua                  	1538	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelSeason.lua                           	3232	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelText.lua                             	3960	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPIntelVideo.lua                            	2080	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPMapButton.lua                             	3012	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPMaps.lua                                  	4923	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPNextReward.lua                            	2428	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPNextRewardCheckbox.lua                    	1966	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPNextRewardConatiner.lua                   	5366	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPPlaylistDifficulty.lua                    	1969	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPPlayMenu.lua                              	5482	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPPublicLobbyPlayMenu.lua                   	6965	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPPublicMatchMenu.lua                       	4743	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPRelicsActiveFrontEnd.lua                  	4381	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPRelicsStripActiveFrontEnd.lua             	2654	luac	1B 4C 4A 02
@ui/frontEnd/cp/CPRelicsStripIcon.lua                       	650	luac	1B 4C 4A 02
@ui/frontEnd/cp/DecryptionHeader.lua                        	1644	luac	1B 4C 4A 02
@ui/frontEnd/cp/SOMapDetails.lua                            	10874	luac	1B 4C 4A 02
@ui/frontEnd/cp/SORewardsPopup.lua                          	4784	luac	1B 4C 4A 02
@ui/frontEnd/cp/SORewardTiers.lua                           	3356	luac	1B 4C 4A 02
@ui/frontEnd/cp/SOStarRequirements.lua                      	8894	luac	1B 4C 4A 02
@ui/frontEnd/cp/SOStarRequirementsSmall.lua                 	6175	luac	1B 4C 4A 02
@ui/frontEnd/cp/SOStarReward.lua                            	1349	luac	1B 4C 4A 02
@ui/frontEnd/cp/SOStarRewardNext.lua                        	4124	luac	1B 4C 4A 02
@ui/frontEnd/cp/SOTotalStars.lua                            	4025	luac	1B 4C 4A 02
@ui/frontEnd/CPIntel.lua                                    	5336	luac	1B 4C 4A 02
@ui/frontEnd/CPPlaylistList.lua                             	2436	luac	1B 4C 4A 02
@ui/frontEnd/CPRecordsMenu.lua                              	3814	luac	1B 4C 4A 02
@ui/frontEnd/CrateContents.lua                              	2769	luac	1B 4C 4A 02
@ui/frontEnd/CreateRegimentConfirmationPopup.lua            	5990	luac	1B 4C 4A 02
@ui/frontEnd/CreatorCodePopup.lua                           	6100	luac	1B 4C 4A 02
@ui/frontEnd/CreatorCodeSearch.lua                          	674	luac	1B 4C 4A 02
@ui/frontEnd/CRMContainer.lua                               	3729	luac	1B 4C 4A 02
@ui/frontEnd/CRMLayoutBundle.lua                            	10205	luac	1B 4C 4A 02
@ui/frontEnd/CRMLayoutDefault.lua                           	3999	luac	1B 4C 4A 02
@ui/frontEnd/CRMLayoutFullImage.lua                         	2499	luac	1B 4C 4A 02
@ui/frontEnd/CRMMessages.lua                                	8813	luac	1B 4C 4A 02
@ui/frontEnd/CRMPatchNoteInfo.lua                           	4613	luac	1B 4C 4A 02
@ui/frontEnd/CRMPatchNoteItem.lua                           	2654	luac	1B 4C 4A 02
@ui/frontEnd/CRMPatchNotes.lua                              	3798	luac	1B 4C 4A 02
@ui/frontEnd/CRMTextDetails.lua                             	5380	luac	1B 4C 4A 02
@ui/frontEnd/CurrentMasterChallenges.lua                    	2409	luac	1B 4C 4A 02
@ui/frontEnd/CurrentMasterChallengeWidget.lua               	3586	luac	1B 4C 4A 02
@ui/frontEnd/CurrentTierLabel.lua                           	1030	luac	1B 4C 4A 02
@ui/frontEnd/CurrentWeekChallenges.lua                      	1969	luac	1B 4C 4A 02
@ui/frontEnd/CustomizationDetailPanel.lua                   	15122	luac	1B 4C 4A 02
@ui/frontEnd/CustomizeSortingPopup.lua                      	10384	luac	1B 4C 4A 02
@ui/frontEnd/DarkOps.lua                                    	1316	luac	1B 4C 4A 02
@ui/frontEnd/DeleteCustomMod.lua                            	4506	luac	1B 4C 4A 02
@ui/frontEnd/DualMenuButton.lua                             	4805	luac	1B 4C 4A 02
@ui/frontEnd/ElderProgression.lua                           	7942	luac	1B 4C 4A 02
@ui/frontEnd/ElderProgressionChallengeDetails.lua           	7460	luac	1B 4C 4A 02
@ui/frontEnd/ElderProgressionEmblemPanel.lua                	3123	luac	1B 4C 4A 02
@ui/frontEnd/ElderProgressionProgressNode.lua               	2654	luac	1B 4C 4A 02
@ui/frontEnd/ElderProgressionRankPanel.lua                  	10569	luac	1B 4C 4A 02
@ui/frontEnd/ElderProgressionRibbon.lua                     	10909	luac	1B 4C 4A 02
@ui/frontEnd/EmblemSelectMenu.lua                           	12882	luac	1B 4C 4A 02
@ui/frontEnd/FanDisplayWidget.lua                           	1877	luac	1B 4C 4A 02
@ui/frontEnd/FavoritedNotification.lua                      	1038	luac	1B 4C 4A 02
@ui/frontEnd/FavoritesPrompt.lua                            	2016	luac	1B 4C 4A 02
@ui/frontEnd/FrontendLoadoutButton.lua                      	2188	luac	1B 4C 4A 02
@ui/frontEnd/FullGameUpsell.lua                             	1700	luac	1B 4C 4A 02
@ui/frontEnd/GameStatBar.lua                                	1732	luac	1B 4C 4A 02
@ui/frontEnd/GameStatsWidget.lua                            	3820	luac	1B 4C 4A 02
@ui/frontEnd/GenericButtonWithPrompt.lua                    	4415	luac	1B 4C 4A 02
@ui/frontEnd/GenericCurrencyButton.lua                      	4420	luac	1B 4C 4A 02
@ui/frontEnd/GestureAndSprayPanel.lua                       	1980	luac	1B 4C 4A 02
@ui/frontEnd/Gunsmith.lua                                   	11540	luac	1B 4C 4A 02
@ui/frontEnd/GunsmithAttachments.lua                        	8201	luac	1B 4C 4A 02
@ui/frontEnd/GunsmithButton.lua                             	19789	luac	1B 4C 4A 02
@ui/frontEnd/GunsmithCustomize.lua                          	1675	luac	1B 4C 4A 02
@ui/frontEnd/GunsmithProgress.lua                           	3735	luac	1B 4C 4A 02
@ui/frontEnd/HappyHourAccordionButton.lua                   	11380	luac	1B 4C 4A 02
@ui/frontEnd/HappyHourButton.lua                            	10284	luac	1B 4C 4A 02
@ui/frontEnd/HotItem.lua                                    	1561	luac	1B 4C 4A 02
@ui/frontEnd/IGROperatorUnlockTip.lua                       	1171	luac	1B 4C 4A 02
@ui/frontEnd/IGRXPBonusTip.lua                              	3734	luac	1B 4C 4A 02
@ui/frontEnd/ImageProgressBar.lua                           	3493	luac	1B 4C 4A 02
@ui/frontEnd/Item2x1Wide.lua                                	2237	luac	1B 4C 4A 02
@ui/frontEnd/Item2x2Square.lua                              	2239	luac	1B 4C 4A 02
@ui/frontEnd/Item3x1Wide.lua                                	2237	luac	1B 4C 4A 02
@ui/frontEnd/ItemAtom.lua                                   	2229	luac	1B 4C 4A 02
@ui/frontEnd/ItemCompact.lua                                	2237	luac	1B 4C 4A 02
@ui/frontEnd/ItemsOwnedIndicator.lua                        	927	luac	1B 4C 4A 02
@ui/frontEnd/ItemSquare.lua                                 	2233	luac	1B 4C 4A 02
@ui/frontEnd/ItemStateWidget.lua                            	3036	luac	1B 4C 4A 02
@ui/frontEnd/ItemTall.lua                                   	2231	luac	1B 4C 4A 02
@ui/frontEnd/LabelWithLock.lua                              	9419	luac	1B 4C 4A 02
@ui/frontEnd/LastFiveGamesMenu.lua                          	1017	luac	1B 4C 4A 02
@ui/frontEnd/LastGameStats.lua                              	1841	luac	1B 4C 4A 02
@ui/frontEnd/LeaderboardFilterButton.lua                    	2784	luac	1B 4C 4A 02
@ui/frontEnd/LeaderboardFilterFlyout.lua                    	4927	luac	1B 4C 4A 02
@ui/frontEnd/LeaderboardGamemodeSelectFlyout.lua            	3353	luac	1B 4C 4A 02
@ui/frontEnd/LeaderboardMenuButtonList.lua                  	9669	luac	1B 4C 4A 02
@ui/frontEnd/LeaderboardPlayerCard.lua                      	2927	luac	1B 4C 4A 02
@ui/frontEnd/LeaderboardSelectButton.lua                    	1893	luac	1B 4C 4A 02
@ui/frontEnd/LimitedTimeItem.lua                            	4772	luac	1B 4C 4A 02
@ui/frontEnd/LoadoutCopyReplace.lua                         	4051	luac	1B 4C 4A 02
@ui/frontEnd/LoadoutOptionsButtons.lua                      	2555	luac	1B 4C 4A 02
@ui/frontEnd/LoadoutOptionsPopup.lua                        	1597	luac	1B 4C 4A 02
@ui/frontEnd/LobbyGamertagPlayer.lua                        	11794	luac	1B 4C 4A 02
@ui/frontEnd/LobbyGamertagPlayerLong.lua                    	11625	luac	1B 4C 4A 02
@ui/frontEnd/LobbyMap.lua                                   	9879	luac	1B 4C 4A 02
@ui/frontEnd/LobbyMemberExpander.lua                        	8156	luac	1B 4C 4A 02
@ui/frontEnd/LobbyMemberGrid.lua                            	5181	luac	1B 4C 4A 02
@ui/frontEnd/LobbyMembersHeader.lua                         	2356	luac	1B 4C 4A 02
@ui/frontEnd/LobbyMembersList.lua                           	2522	luac	1B 4C 4A 02
@ui/frontEnd/LobbyPlayer.lua                                	5365	luac	1B 4C 4A 02
@ui/frontEnd/LocalLobbyMap.lua                              	3728	luac	1B 4C 4A 02
@ui/frontEnd/LootDetails.lua                                	9229	luac	1B 4C 4A 02
@ui/frontEnd/LootItemButtons.lua                            	1185	luac	1B 4C 4A 02
@ui/frontEnd/LootItemCard.lua                               	33412	luac	1B 4C 4A 02
@ui/frontEnd/LootItemCardFlare.lua                          	27240	luac	1B 4C 4A 02
@ui/frontEnd/LootItemCardWrapper.lua                        	1210	luac	1B 4C 4A 02
@ui/frontEnd/LootPurchasingPopup.lua                        	1307	luac	1B 4C 4A 02
@ui/frontEnd/MagmaDailyPopup.lua                            	7406	luac	1B 4C 4A 02
@ui/frontEnd/MagmaUpsellFullScreenPopup.lua                 	5906	luac	1B 4C 4A 02
@ui/frontEnd/MagmaUpsellPurchaseButton.lua                  	7773	luac	1B 4C 4A 02
@ui/frontEnd/ManageRegimentMenu.lua                         	4545	luac	1B 4C 4A 02
@ui/frontEnd/MapButton.lua                                  	3909	luac	1B 4C 4A 02
@ui/frontEnd/MapDetails.lua                                 	4549	luac	1B 4C 4A 02
@ui/frontEnd/MasterChallengePip.lua                         	3164	luac	1B 4C 4A 02
@ui/frontEnd/MasterChallengesArrowButton.lua                	595	luac	1B 4C 4A 02
@ui/frontEnd/MasterChallengesMenu.lua                       	7027	luac	1B 4C 4A 02
@ui/frontEnd/MasterChallengesWidget.lua                     	2440	luac	1B 4C 4A 02
@ui/frontEnd/MiniNextUnlockItem.lua                         	3660	luac	1B 4C 4A 02
@ui/frontEnd/MiniNextUnlockItems.lua                        	1522	luac	1B 4C 4A 02
@ui/frontEnd/MissionStatus.lua                              	4869	luac	1B 4C 4A 02
@ui/frontEnd/ModCustomizationItem.lua                       	1464	luac	1B 4C 4A 02
@ui/frontEnd/ModificationDisplay.lua                        	5173	luac	1B 4C 4A 02
@ui/frontEnd/ModificationPreview.lua                        	16207	luac	1B 4C 4A 02
@ui/frontEnd/ModificationPreviewAttach.lua                  	3563	luac	1B 4C 4A 02
@ui/frontEnd/MPBarracksMenu.lua                             	16578	luac	1B 4C 4A 02
@ui/frontEnd/MPBarracksMenuButtons.lua                      	8078	luac	1B 4C 4A 02
@ui/frontEnd/MPBillboardMenuButton.lua                      	6231	luac	1B 4C 4A 02
@ui/frontEnd/MPCustomizeMenu.lua                            	4392	luac	1B 4C 4A 02
@ui/frontEnd/MPCustomizeMenuButtons.lua                     	4764	luac	1B 4C 4A 02
@ui/frontEnd/MPDepotMenuBillboardPurchaseConfirm.lua        	4283	luac	1B 4C 4A 02
@ui/frontEnd/MPDepotMenuHorizontalButtons.lua               	511	luac	1B 4C 4A 02
@ui/frontEnd/MPDepotMenuVerticalButtons.lua                 	1819	luac	1B 4C 4A 02
@ui/frontEnd/MPOperatorMenu.lua                             	8933	luac	1B 4C 4A 02
@ui/frontEnd/MPOperatorMenuButtons.lua                      	1112	luac	1B 4C 4A 02
@ui/frontEnd/MPPlayerRole.lua                               	5221	luac	1B 4C 4A 02
@ui/frontEnd/MPStoreBillboardButton.lua                     	9633	luac	1B 4C 4A 02
@ui/frontEnd/MPStoreBillboardGrid.lua                       	24386	luac	1B 4C 4A 02
@ui/frontEnd/MPStoreBillboardGridRow.lua                    	2042	luac	1B 4C 4A 02
@ui/frontEnd/MPStoreBillboardList.lua                       	26891	luac	1B 4C 4A 02
@ui/frontEnd/MPStoreMenu.lua                                	1141	luac	1B 4C 4A 02
@ui/frontEnd/MPTabsMenu.lua                                 	25609	luac	1B 4C 4A 02
@ui/frontEnd/MPWeaponMenu.lua                               	5326	luac	1B 4C 4A 02
@ui/frontEnd/MPWeaponMenuButtons.lua                        	10234	luac	1B 4C 4A 02
@ui/frontEnd/NearestCompletedOperatorMission.lua            	4062	luac	1B 4C 4A 02
@ui/frontEnd/NextUnlockItem.lua                             	4692	luac	1B 4C 4A 02
@ui/frontEnd/NextUnlockItems.lua                            	1484	luac	1B 4C 4A 02
@ui/frontEnd/NextUnlocksPopup.lua                           	3061	luac	1B 4C 4A 02
@ui/frontEnd/NoMoreItemsMessage.lua                         	2487	luac	1B 4C 4A 02
@ui/frontEnd/NumberOfItems.lua                              	1571	luac	1B 4C 4A 02
@ui/frontEnd/OnboardingDetailPanel.lua                      	1669	luac	1B 4C 4A 02
@ui/frontEnd/OnboardingFeaturePopup.lua                     	6267	luac	1B 4C 4A 02
@ui/frontEnd/OnboardingPopup.lua                            	4912	luac	1B 4C 4A 02
@ui/frontEnd/OperatorChallengeLabel.lua                     	10672	luac	1B 4C 4A 02
@ui/frontEnd/OperatorLootIntro.lua                          	2214	luac	1B 4C 4A 02
@ui/frontEnd/OperatorLootTauntVO.lua                        	2829	luac	1B 4C 4A 02
@ui/frontEnd/OperatorLootVideo.lua                          	2819	luac	1B 4C 4A 02
@ui/frontEnd/OperatorQuipPreview.lua                        	1126	luac	1B 4C 4A 02
@ui/frontEnd/OperatorSelectChallengesLayout.lua             	3495	luac	1B 4C 4A 02
@ui/frontEnd/OperatorSelectChallengesLayoutMissionGrid.lua  	3475	luac	1B 4C 4A 02
@ui/frontEnd/OperatorShowcase.lua                           	11649	luac	1B 4C 4A 02
@ui/frontEnd/PastGamesOverview.lua                          	2465	luac	1B 4C 4A 02
@ui/frontEnd/PerkUpdateDesc.lua                             	1329	luac	1B 4C 4A 02
@ui/frontEnd/PipsWithNavigation.lua                         	1603	luac	1B 4C 4A 02
@ui/frontEnd/PlayerCardButton.lua                           	9770	luac	1B 4C 4A 02
@ui/frontEnd/PlayerCardSelect.lua                           	34470	luac	1B 4C 4A 02
@ui/frontEnd/PlayerFocus.lua                                	3260	luac	1B 4C 4A 02
@ui/frontEnd/PlayerFocusDetails.lua                         	2319	luac	1B 4C 4A 02
@ui/frontEnd/PlayerFocusOperatorInfo.lua                    	2511	luac	1B 4C 4A 02
@ui/frontEnd/PlayerFocusStats.lua                           	1091	luac	1B 4C 4A 02
@ui/frontEnd/PlaylistButton.lua                             	8419	luac	1B 4C 4A 02
@ui/frontEnd/PlaylistButtonSlim.lua                         	6859	luac	1B 4C 4A 02
@ui/frontEnd/PlaylistList.lua                               	1662	luac	1B 4C 4A 02
@ui/frontEnd/PostMatchSurveyPopup.lua                       	3686	luac	1B 4C 4A 02
@ui/frontEnd/PrestigeMenu.lua                               	1338	luac	1B 4C 4A 02
@ui/frontEnd/PrestigeReward.lua                             	1212	luac	1B 4C 4A 02
@ui/frontEnd/PreviewControlsLegend.lua                      	5930	luac	1B 4C 4A 02
@ui/frontEnd/PreviewControlsLegendElement.lua               	1908	luac	1B 4C 4A 02
@ui/frontEnd/PreviousGamesStats.lua                         	2107	luac	1B 4C 4A 02
@ui/frontEnd/PreviousGameStatsButtons.lua                   	3072	luac	1B 4C 4A 02
@ui/frontEnd/PriceButton.lua                                	2232	luac	1B 4C 4A 02
@ui/frontEnd/PriceButtonSmall.lua                           	9589	luac	1B 4C 4A 02
@ui/frontEnd/PrivateMatchLobbyButtons.lua                   	11136	luac	1B 4C 4A 02
@ui/frontEnd/ProgressionUnlockItem.lua                      	7871	luac	1B 4C 4A 02
@ui/frontEnd/PromptButton.lua                               	3389	luac	1B 4C 4A 02
